Keyword1,Keyword2,Keyword3,Weight1,Weight2,Weight3
再见,四月,，,0.9567,0.3599,0.3149
心胸,最美,多一点,0.8459,0.8119,0.6268
纯真,脏话,有话直说,0.8446,0.7808,0.7344
医院,身份证,那么,0.9142,0.2484,0.1702
院内,居然,有,0.9148,0.2346,0.0984
华山医院,发炎,年轻,0.9069,0.743,0.2576
身体健康,俺们,集团,0.8048,0.5159,0.3698
健康,多重,重要,0.8628,0.5826,0.4131
医生,不得了,牛气,0.8724,0.3889,0.2306
医院,越好,经济,0.8955,0.219,0.2145
嫉妒,为什么,而且,0.7949,0.7005,0.6568
喝,白白,付钱,0.6798,0.6011,0.5111
医院,广播,寻人启事,0.9223,0.1802,0.1749
其实,朋友,小卖部,0.7523,0.7054,0.5046
发誓,戒酒,对着,0.783,0.7437,0.6639
生病,医院,强身健体,0.9324,0.9034,0.3832
三十多公里,三十多,平坦,0.835,0.6993,0.6924
出差,旅游,开心,0.7378,0.5489,0.5453
抽血,藥,校,0.8359,0.4966,0.303
坚强,信仰,强烈,0.8782,0.8178,0.7834
挂号,医院,生死时速,0.9331,0.9135,0.2758
深造,继续,再,0.8536,0.3925,0.3172
胃镜,开心,，,0.935,0.2133,0.0205
体检中心,体检,减肥,0.9273,0.9066,0.3169
手机,快捷键,方便,0.8249,0.7981,0.5197
远离,房子,住,0.7001,0.6325,0.5343
形单影只,联系,去,0.8529,0.4282,0.3728
头破血流,血流,老爹,0.9152,0.8683,0.3026
门诊,医院,菜场,0.9372,0.9206,-0.0438
饿,去,不对,0.4989,0.475,0.4254
衣服,没穿,很久,0.8601,0.8268,0.5456
小姐姐,送花,花开,0.821,0.7925,0.733
看病,排队,两分,0.9364,0.8681,0.1974
年轻有为,哈哈,博,0.8327,0.7585,0.5292
追,继续,武器,0.8281,0.8226,0.5984
医院,配药,嫁不出去,0.8736,0.5405,0.2861
移植,生机盎然,后花园,0.7136,0.5586,0.4811
演技,越来越,挣扎,0.8121,0.7817,0.5537
医生,病人,越来越,0.885,0.8585,0.2921
白血病,体内,胎儿,0.9109,0.7365,0.6014
亲子关系,自信心,子关,0.8403,0.8034,0.6322
三十多公里,三十多,平坦,0.835,0.6993,0.6924
急诊,药物,止疼药,0.915,0.6882,0.63
相互了解,晚安,想念,0.8451,0.8275,0.6275
我爱你,面对,心理,0.8739,0.5,0.4768
删了,粉,。。。。。,0.8073,0.7457,0.6486
删掉,好险,下载,0.7541,0.6711,0.5902
重症,发烧,自重,0.9082,0.8646,0.2887
华山医院,医院,乌鲁木齐,0.9139,0.887,0.2069
难过,小花,不理,0.8612,0.7285,0.5796
血,大开杀戒,去,0.8675,0.196,0.0953
吃饭,这件,良师益友,0.6679,0.3189,0.3116
医院,血,希望,0.9057,0.8759,0.0862
容易,关心,付出,0.8197,0.7137,0.7036
嘻嘻,鞋子,。。。,0.803,0.7312,0.6222
预约,欠,八辈子,0.6772,0.5751,0.5725
合适,慢慢,个人,0.7897,0.6864,0.5539
排队,咳嗽,快点,0.9025,0.6695,0.2034
坦然,好,接受,0.8893,0.734,0.6051
看病,排队,默默,0.9183,0.8601,0.2017
一年,这里,。。。,0.822,0.6899,0.6766
泡茶,爸爸妈妈,以,0.8039,0.3783,0.1932
尝尝,汤,晚餐,0.7011,0.6163,0.5924
生老病死,健康,流露出,0.8027,0.7763,0.5449
医院,就是,人,0.9472,0.1295,0.0794
豪宅,开心,沙发,0.8332,0.7234,0.5882
考试,能歌善舞,去,0.7452,0.5504,0.2247
治疗,积极,开心,0.8696,0.2924,0.2702
房间,墙上,狗尾巴草,0.5981,0.5557,0.4058
米醋,洗净,去,0.7793,0.4929,0.0746
医院,打瞌睡,我,0.928,0.1477,0.1392
排队,激光,等到,0.8642,0.5788,0.1386
麻将,代名词,成都,0.7302,0.728,0.5667
追求幸福,不好,增强,0.8651,0.8458,0.7864
作业,到校,”，，,0.8304,0.6694,0.3211
没什么,堕落,别字,0.8475,0.8369,0.7403
保佑,不能,配合,0.7007,0.5401,0.5372
抽血,衰竭,糠疹,0.8942,0.7433,0.5359
汤包,辣,莫名其妙,0.7452,0.6923,0.6446
有朝一日,负心,天下,0.8256,0.7991,0.7925
魔鬼,回忆,这部,0.8225,0.7813,0.7401
报道,月,天天,0.7911,0.4562,0.3883
开心,这么,威力,0.8112,0.7536,0.7488
是不是,路由器,书房,0.6932,0.6679,0.6405
医院,远远,地铁,0.9291,0.1774,0.1763
下肚,饿,赶紧,0.7454,0.6181,0.4459
找对象,忧国忧民,入住,0.8285,0.7541,0.2198
地儿,这个,仇,0.6925,0.6625,0.5602
拐卖,真的,一路上,0.7435,0.6843,0.5812
前面,号,还有,0.7748,0.6678,0.5742
预约,哈哈哈,有用,0.7495,0.6068,0.5433
牢房,手机,。。。,0.773,0.6317,0.6032
生病,不对,炒饭,0.8083,0.2739,0.1761
代购,不太好,拜访,0.8015,0.6641,0.3295
喝茶,吃,一年一度,0.7281,0.4952,0.1638
简单,想要,在乎,0.8183,0.8089,0.7753
做不来,休息天,工作,0.8389,0.7817,0.6756
老师,训,来华,0.728,0.4191,0.2099
成都,美丽,电影,0.6838,0.6643,0.4737
手术,足足,上午,0.9137,0.2368,0.1208
血气,大姨妈,清一色,0.8032,0.6775,0.3914
学期,句号,后半,0.8832,0.6027,0.5987
中分,额头,唉,0.8984,0.8435,0.7045
心中,哀叹,轻轻地,0.7859,0.7517,0.7413
努力,梦想,每天,0.8797,0.8338,0.8252
可爱,自己,坏,0.8804,0.8109,0.684
有点痛,按摩,嘻嘻,0.8275,0.7718,0.5052
牙齿,疼痛,拔掉,0.7908,0.7847,0.6052
血气,大姨妈,清一色,0.8032,0.6775,0.3914
精,一杯,開,0.71,0.6928,0.4617
医生,药,五块,0.8565,0.6044,0.2357
骗子,十二点,亲人,0.7683,0.5587,0.5162
头破血流,血流,老爹,0.9152,0.8683,0.3026
老师,作用,期待,0.8458,0.2615,0.1348
晚安,奥特曼,相惜,0.8612,0.8286,0.8048
停车库,车库,高级,0.84,0.769,0.4439
巨款,私奔,哈哈哈,0.8143,0.7853,0.7772
相信,心满意足,售后,0.7379,0.6844,0.6654
医院,消停,回国,0.8914,0.2514,0.1709
富贵不淫,男儿,豪雄,0.9304,0.8349,0.7838
谦虚,员工,台,0.768,0.6855,0.5319
高跟鞋,是因为,叮咚,0.9067,0.6956,0.638
算了,午休,不到,0.7568,0.7329,0.721
袜子,第一眼,高端,0.8706,0.8181,0.7565
很棒,吃,意见,0.6445,0.5295,0.285
论文,端盘子,去,0.6816,0.5092,0.2216
医院,上海,打卡,0.9137,0.1377,0.1077
住院楼,降压药,清楚,0.8716,0.6764,0.2499
门诊,店里,护肤,0.696,0.5173,0.4243
过敏,体质,无缘无故,0.8432,0.8009,0.6105
不吃,怪物,皮,0.8187,0.7649,0.6992
顺其自然,经历,错过,0.7883,0.6643,0.5487
调养,礼拜,杜绝,0.7353,0.5966,0.4864
医生,医德,抽筋,0.8882,0.8706,0.7506
花钱买,心许,放心,0.9049,0.8121,0.7068
上海华山医院,激光,问个问题,0.949,0.5482,0.1304
真的,出国,英语,0.6802,0.661,0.6174
医院,湿疹,座位,0.8822,0.6133,0.1246
需谨慎,只为,付钱,0.8115,0.7384,0.5825
止痛药,医院,超市,0.7352,0.6971,0.2068
医院,日常,的,0.9514,0.0743,0.0513
本性,知道,纯属,0.8497,0.7225,0.6805
啊,你,雨,0.7912,0.7821,0.7545
住院,复健,真的,0.891,0.6816,0.1963
乌云密布,心里,出门,0.8563,0.7149,0.6293
睡觉,说完,没电,0.7752,0.7724,0.6975
来到,这里,不禁,0.7891,0.5969,0.464
立体车库,第一次,简直,0.8053,0.7512,0.6476
医院,珍珠,去,0.8962,0.1622,0.1185
别气,身体,哈哈哈,0.776,0.7673,0.711
这病,医生,知道,0.9133,0.901,0.1608
发布会,事业,发布,0.8126,0.6918,0.6826
敢不敢,游戏吧,。。。（,0.8321,0.7231,0.7107
医院,早起,菜市场,0.903,0.1016,0.0672
视察,总理,早起,0.7439,0.6935,0.564
中奖,不中,老娘,0.8394,0.794,0.6425
一个,下班,减肥,0.6629,0.6553,0.6489
觉醒,生存,能力,0.8061,0.7493,0.7269
好好,断绝关系,赢钱,0.797,0.7901,0.7522
度日如年,親,去,0.7952,0.6096,0.5817
觉得,买鞋,去,0.5091,0.4014,0.324
银行,烦死人,独白,0.6798,0.6209,0.604
鼻涕,病,一把,0.8581,0.7928,0.2866
急诊,丽人,下午,0.9106,0.2849,0.2311
找对象,忧国忧民,入住,0.8249,0.7532,0.2157
皮肤科,复旦大学,算命,0.873,0.335,0.3294
魅力,嘻嘻,唱歌,0.8709,0.8133,0.806
没有,问题,的,0.6811,0.4836,0.4309
减肥,吃不饱,难道,0.8467,0.6878,0.6837
作业,到校,”，，,0.8304,0.6694,0.3211
找对象,忧国忧民,风格,0.8692,0.7848,0.7367
病床,昏迷,只是,0.862,0.831,0.2443
降温,难熬,已经,0.8437,0.6852,0.6796
化脓,扁桃体,宝宝,0.9077,0.7732,0.5686
身体健康,红包,笑哈哈,0.7838,0.7721,0.7508
一寸,何必,过不去,0.8488,0.8388,0.8261
跑出去,减肥,长江大桥,0.7061,0.6409,0.5417
华山医院,教练,专场,0.8842,0.2706,0.1277
加班,破天荒,到,0.9247,0.5158,0.2423
歌唱,云南,大道,0.6419,0.5229,0.5188
健康,孝顺,小房子,0.7887,0.7323,0.6851
成都,美丽,电影,0.6838,0.6643,0.4737
挂号,支付,网上,0.8705,0.2216,0.1887
昏过去,多,过去,0.7819,0.4263,0.337
医院,矫情,排到,0.8394,0.2387,0.2317
认真学习,学习,怎么办,0.9625,0.9278,0.3584
医生,生就,实习生,0.8916,0.2664,0.2289
前面,四百多,百多个,0.7961,0.7319,0.5949
二十岁,爱情,付出,0.8883,0.8433,0.7161
移植手术,总院,校园,0.8103,0.6373,0.3951
坐下,真实,了,0.6632,0.5095,0.4841
睡不着,酣畅,卧铺,0.8227,0.7312,0.6017
生病,停药,越来越,0.7573,0.7445,0.5464
酸酸的,鼻子,酸酸,0.733,0.6888,0.6412
口语,婷婷,的,0.7913,0.7825,0.407
一直,定能,但是,0.7663,0.7573,0.659
困,？,谁,0.7309,0.7098,0.6508
香水,姐姐,出手,0.7903,0.7634,0.6975
哈哈哈哈,哈哈哈,哈哈,0.8995,0.8641,0.8121
做手术,一下子,学校,0.8556,0.3496,0.2662
算了,午休,不到,0.7568,0.7329,0.721
单车,要是,共享,0.8334,0.6905,0.6811
流感病毒,流感,终于,0.807,0.7809,0.1617
后花园,华山,花园,0.7959,0.7713,0.6484
血小板,疼痛,不痛,0.8812,0.8169,0.7759
经理,日常,打电话,0.7237,0.6458,0.6093
环岛,岛上,跑步,0.7907,0.658,0.5888
毅力,热忱,高山,0.8276,0.8274,0.641
值班,辛苦,狠狠,0.7733,0.5076,0.2301
宝贝,一杯,奶茶,0.8135,0.7678,0.2967
做不来,休息天,工作,0.8389,0.7817,0.6756
口红,烦恼,一支,0.8121,0.7653,0.6672
生病,停药,越来越,0.765,0.7479,0.5393
肾结石,强身健体,严格控制,0.9121,0.5204,0.288
段时间,嘻嘻,。。。,0.8147,0.7733,0.5918
尴尬,演技,章子怡,0.8211,0.8089,0.7284
感觉,微风,喜欢,0.8492,0.8473,0.8103
排上,不能,肿,0.6537,0.5272,0.4966
医院,地铁,一天,0.9213,0.1616,0.1587
生病,排队,需谨慎,0.9268,0.8441,0.333
何必,自己,气话,0.8205,0.7772,0.7201
真会,自己,能力,0.7768,0.7556,0.6914
医院,老人,腊八粥,0.8696,0.5831,0.3802
唱歌,下定决心,等到,0.6879,0.6552,0.4189
嘻嘻,偷看,知道,0.8223,0.7971,0.7841
男生,嘴,管住,0.7782,0.6028,0.5251
头痛,生病,独居,0.8713,0.8658,0.3116
急诊,一针,色素,0.87,0.7847,0.5061
医院,我,来,0.934,0.1211,0.0479
哇,怂,突如其来,0.8079,0.7655,0.7214
第一集,小屁孩,逻辑,0.8124,0.727,0.626
门诊,凶残,个,0.9362,0.2204,0.0554
医院,鲜明,的,0.8849,0.1945,0.0691
真的,不吃,虾饼,0.818,0.7965,0.6657
累,磨蹭,其实,0.7857,0.6793,0.6093
痛死,发炎,礼物,0.8399,0.7611,0.4054
心传,衣物,邮局,0.737,0.6607,0.625
特警队,十二点,节日快乐,0.8032,0.7273,0.6308
别气,身体,哈哈哈,0.776,0.7673,0.711
跑出去,减肥,长江大桥,0.6997,0.6361,0.5422
玻璃心,肿,起床,0.7535,0.6728,0.5037
难受,丼,现在,0.702,0.6938,0.6567
皮肤科,医生,怪不得,0.9238,0.8702,0.2758
医生,咳嗽药,咳嗽,0.881,0.7888,0.7793
打字,头部,怎么回事,0.767,0.7006,0.675
妹子,不择手段,拍,0.8082,0.7803,0.5397
减肥,吃不饱,难道,0.8467,0.6878,0.6837
麻痹,手机,新浪,0.734,0.6892,0.5656
里来,两公里,口红,0.7606,0.7505,0.457
医院,小店,啡厅,0.5907,0.4208,0.2607
百般,究竟,其中,0.8225,0.7357,0.3877
华山医院,花园,流泪,0.5769,0.4587,0.3446
医院,皮皮,滞留,0.8994,0.2428,0.211
牡丹江,堵,路,0.8439,0.692,0.636
沙发,顿饭,坐,0.4351,0.3982,0.352
不会,可怕,身旁,0.7866,0.7789,0.7496
整形,激光,真不容易,0.8489,0.7592,0.5191
忍不住,转,内容,0.7258,0.6015,0.5299
万念俱灰,踌躇,人生,0.8248,0.795,0.7344
大事不好,姑丈,呼叫,0.796,0.7047,0.597
医院,良心,的,0.9479,0.0942,0.0409
季节,悲哀,的,0.8179,0.7846,0.4651
侧滑,公司,行车,0.7213,0.5813,0.4674
真人,不择手段,这么,0.8013,0.7794,0.7386
华山医院,肿,运动,0.8698,0.6325,0.3158
天天开心,歌唱,表妹,0.8181,0.7878,0.7014
演艺,门禁,做生意,0.7899,0.7139,0.5636
早安,都,魔,0.641,0.6026,0.5233
华山医院,值班,华山,0.9658,0.4961,0.1556
爸爸妈妈,胃,工作,0.619,0.5445,0.2962
排队,一趟,容易,0.8713,0.2141,0.199
医院,夸张,到,0.9352,0.1503,0.0422
医疗,咳嗽,真让人,0.8828,0.6858,0.285
挂号,急死了,向来,0.8827,0.8194,0.1795
不出去玩,五一,嘛,0.9075,0.7362,0.6122
迟到,强迫症,嘻嘻,0.7642,0.6154,0.6047
手机,电话号码,笔记,0.7025,0.6839,0.5725
找对象,忧国忧民,入住,0.8249,0.7532,0.2157
病人,刀枪不入,上级,0.8781,0.2732,0.2193
皮囊,两百多,好看,0.7738,0.6113,0.4607
怨怼,默然,不会,0.8619,0.8313,0.7934
没什么,优柔,人生,0.8979,0.8702,0.7627
健康,一切,金钱,0.7983,0.5839,0.5667
香水,姐姐,出手,0.7903,0.7634,0.6975
值班,脱产,苍老,0.8255,0.6673,0.4497
纯真,脏话,有话直说,0.8446,0.7808,0.7344
小家伙,爪子,收起,0.8985,0.822,0.7168
打雪仗,各种,期待已久,0.6818,0.5907,0.5831
肠,鼓励,马上,0.3704,0.3015,0.2557
手术,疼,胃,0.9525,0.6627,0.6468
忧愁,粉色,单身,0.8475,0.8394,0.7957
睡一觉,美的,中午,0.8827,0.8526,0.6303
放不下,不过,恶性,0.8337,0.5996,0.4387
属实,上,戏,0.678,0.5435,0.5224
输液,消肿,坚强,0.8617,0.7112,0.3405
一年,伙伴,又,0.7831,0.7357,0.4219
医院,看望,长命百岁,0.8895,0.5799,0.5693
鸡汤,目标,有方,0.8491,0.6284,0.6073
真的,容易,不易,0.8172,0.8049,0.7565
万达,拖欠,开业,0.7043,0.6686,0.5332
今天,好好,要,0.8573,0.8483,0.6124
值班,复旦,急火,0.6646,0.565,0.4996
病魔,抗病,奋斗,0.9328,0.9165,0.2246
自信,没有,考上,0.8522,0.6502,0.5
打气,自己,学会,0.8507,0.7733,0.7675
看病,慢性,认真,0.9125,0.8228,0.1478
无所事事,街上,购物,0.7495,0.6646,0.6151
老师,人生态度,热血,0.6382,0.5706,0.4928
吃饭,淡雅,在,0.6528,0.4084,0.1426
加油,袖子,干,0.8437,0.7351,0.7045
学习,互学,快速反应,0.8376,0.7216,0.4973
满院,香气,的,0.9392,0.1846,0.0966
化疗,打针,一百八十,0.9158,0.8716,0.3405
年轻人,将来,面对,0.8787,0.7268,0.6565
开心,彼此,陌路,0.8541,0.8352,0.8068
牙龈,牙医,好开心,0.8364,0.8316,0.3688
辞旧迎新,迎新,跨,0.8808,0.7679,0.6682
值班,周六,坚守,0.881,0.6585,0.5207
门诊,医院,第三张,0.9469,0.9203,0.15
诱惑,舌尖,上,0.8394,0.6919,0.5844
菜,好吃,是,0.7981,0.4262,0.0562
清零,喜迎,爱恨,0.832,0.8044,0.744
不会,失去,惊慌失措,0.796,0.7862,0.6422
第一家,买,质量,0.6442,0.5539,0.3542
单身,生活,狗,0.9141,0.7784,0.7599
师姐,期待,的,0.7605,0.4325,0.2798
题款,传承,要,0.6184,0.5418,0.4644
早日康复,出院,病友,0.9419,0.9312,0.9123
吵架,不是,个人,0.8121,0.6565,0.5559
感觉,张靓颖,老朋友,0.8303,0.8299,0.752
好喝,今日,份,0.8177,0.6943,0.4509
命运,善良,总会,0.7963,0.7911,0.4961
众所周知,游戏,校长,0.7728,0.608,0.4832
演绎,性感,持戒,0.8181,0.7625,0.7423
缘份,猪头,疼爱,0.8088,0.806,0.7897
圆月,今日,份,0.8825,0.7876,0.4189
每天,床上,过夜,0.7281,0.6775,0.6695
手术,后手,元旦,0.914,0.2552,0.2502
香火,圣泉,寺,0.7441,0.6821,0.6345
医生,推拿,帅气,0.8952,0.6041,0.2148
理所当然,别人,正确,0.7987,0.7104,0.6066
医院,算了,个,0.8955,0.2081,0.0266
医科,越来越,接到,0.9,0.284,0.1184
星星,同名,允,0.8589,0.8463,0.6077
医院,值班,今晚,0.9384,0.5299,0.1178
治家格言,卢,后人,0.8503,0.6154,0.5185
医院,呼吸道,？？？？,0.9035,0.8303,0.1973
手术,妈妈,保佑,0.9176,0.3234,0.293
放纵,爱情,爱好,0.8451,0.8171,0.7558
吃饭,饭时,越来越,0.8826,0.4288,0.0875
检验,繁荣富强,鼻,0.5586,0.3583,0.3382
顺顺利利,顺利,一切,0.8513,0.7775,0.7236
梳头,鸟窝,早上,0.8854,0.8688,0.6632
舌尖,诱惑,上,0.799,0.7495,0.6143
一大早,新机,肿,0.7019,0.592,0.4208
饭,个,兵荒马乱,0.5202,0.1259,0.087
食堂,总是,的,0.8831,0.5049,0.3687
医院,心电,老师,0.8389,0.484,0.3012
移植,无菌,路,0.818,0.5829,0.1444
舞台,哈哈哈,意思,0.8002,0.379,0.3344
生就,酸甜苦辣,悲欢离合,0.7753,0.7432,0.7389
病痛,医学,道人,0.8535,0.7807,0.3677
输血,七次,的,0.9513,0.0845,0.0653
终于,南通,拿到,0.8271,0.8185,0.4808
幸福美好,低调,所有人,0.8615,0.7494,0.7469
浮躁,面霜,手机,0.8091,0.7241,0.7236
春天,哪里,？,0.8982,0.7276,0.6937
看一遍,好好,什么,0.8387,0.715,0.6887
泪,了,倒,0.7615,0.647,0.6033
好,大家,能,0.5074,0.4535,0.4455
瘦身,流泪,而且,0.7907,0.683,0.5994
这里,秒,逝,0.6753,0.6387,0.3671
停下来,什么,马路,0.7882,0.6977,0.6886
逃不过,伤害,分手,0.8462,0.8043,0.7965
想要,最好,也许,0.7841,0.7772,0.7187
健康,下半场,生下,0.8302,0.573,0.392
老师,科室,东奔西走,0.606,0.3423,0.1909
客人,故人,来,0.7414,0.6983,0.6935
综合征,肾病,帮帮,0.7959,0.7771,0.5615
梦见,我,杀人,0.8275,0.7308,0.7172
医生,哈哈哈,拜访,0.9053,0.2454,0.1024
病房,医生,小姐姐,0.8897,0.8608,0.2604
配药,一时间,去,0.6186,0.3389,0.1383
彷徨,蓝天,经验,0.7802,0.7474,0.6274
住院,认真学习,发冷,0.811,0.5041,0.3029
牛奶,增高,吃豆腐,0.7888,0.6714,0.5422
真地,认真,快乐,0.8562,0.8374,0.8012
爱情,祝福,真正,0.846,0.8373,0.7795
医院,华东,大吉,0.9224,0.2328,0.1793
综合征,肾病,帮帮,0.7959,0.7771,0.5615
手术,十一点半,，,0.9263,0.2468,0.0216
好好,背后,为什么,0.7833,0.779,0.753
不在乎,是因为,请,0.8978,0.7454,0.6289
爱情,以为,就是,0.8383,0.7675,0.7612
香菜,米酒,大蒜,0.8012,0.7492,0.5155
合适,简单,痛,0.8017,0.7967,0.63
门诊,皮肤病,准备,0.8845,0.7897,0.2058
从来不,取悦,为了,0.8967,0.8266,0.6269
温馨,什么,走,0.8478,0.6572,0.4344
排队,牙,一早,0.8317,0.4042,0.2144
原来,向前,春耕,0.7477,0.7403,0.7351
讲台,不会,喝酒,0.6573,0.5011,0.287
一切,可熄灭,老朋友,0.7925,0.7821,0.7433
牙,勇气,需要,0.7038,0.5532,0.3522
牙,终于,还是,0.4522,0.1539,0.1396
有多强,自己,莎士比亚,0.8331,0.7647,0.7013
拔牙,医生,乒乒乓乓,0.8805,0.8655,0.3011
牙医,夜班,年轻,0.8919,0.7449,0.3269
牙,回家,着,0.4637,0.3303,0.2917
猝不及防,气冷,银牙,0.8117,0.7893,0.7591
学校,咖啡馆,园,0.545,0.4047,0.1722
摩羯座,痴情,减下,0.8729,0.8552,0.685
完整,自我,离去,0.7953,0.7891,0.4741
一生,一世,爱,0.873,0.7899,0.7676
什么样,不会,着急,0.8373,0.7935,0.3954
牙冠,似乎,价格,0.8158,0.5621,0.4362
牙齿,小伙伴,八点,0.6366,0.3236,0.2891
牙疼,蛀牙,牙牙,0.925,0.9142,0.717
同事,下同,莫名,0.7973,0.6217,0.4201
爱上你,觉得,准备,0.8335,0.7837,0.5571
帅气,嘻嘻,衣,0.8461,0.7687,0.6629
男朋友,眼里,包包,0.8343,0.7327,0.7143
吃饭,十块,拔牙,0.8161,0.2267,0.157
大病,小毛病,从来没,0.8777,0.7879,0.3564
蚊子,师父,飞到,0.7926,0.7919,0.3717
包二奶,算下来,卖房,0.827,0.6946,0.6569
还用说,蓉,飞回来,0.8722,0.5855,0.4709
胡说,伤害,谨慎,0.8234,0.7819,0.6709
医院,鼻塞,害怕,0.8909,0.7211,0.2255
喷泉,雕塑公园,不乱,0.7455,0.7394,0.1703
有把握,有没有,核心,0.8552,0.7642,0.6326
疼痛,值班,一天,0.7625,0.6606,0.2248
咖啡,再也,担心,0.8308,0.1796,0.1232
刀枪不入,狼心狗肺,逍遥,0.8691,0.843,0.8281
真性,未知,决定,0.8728,0.7457,0.5864
一切,一直,来得,0.7495,0.7188,0.4057
难受,心,抓,0.9022,0.5402,0.5007
明星,助力,一起,0.7505,0.7314,0.6779
温柔,歌手,吃,0.7896,0.6483,0.6403
表态,不远,赞同,0.7694,0.5481,0.5327
麻醉科,麻醉,会议,0.9385,0.886,0.1854
不肯,原地踏步,行事,0.7222,0.7011,0.5385
体检,胃病,快,0.9394,0.9146,0.1353
早睡早起,吃,散散步,0.7958,0.6086,0.5956
不在乎,难过,痛,0.8413,0.8009,0.6239
知识,汲取,配,0.7472,0.7254,0.5529
大哥,打工仔,上门,0.8236,0.7431,0.6392
大咧咧,温柔,天秤座,0.8921,0.8757,0.8203
有命,痛苦,离场,0.8082,0.6528,0.5399
医院,端粒酶,研究,0.8948,0.6167,0.3166
胃肠,可怜,去,0.6174,0.4129,0.1086
回家,了,好,0.9594,0.4068,0.3827
兴奋,开心,啊,0.9197,0.8243,0.6942
漫长,进去,老天,0.6818,0.4907,0.4859
医院,研究生,通知,0.6733,0.6379,0.0412
下班,计时,倒计时,0.9356,0.57,0.5504
胖,喝,突然,0.7682,0.7096,0.6921
慈悲为怀,保佑,平安,0.8586,0.8581,0.8349
无灾,父母,公卿,0.7601,0.6427,0.638
华东,挂,哈哈哈,0.7332,0.5984,0.4701
一天,期待,迎接,0.774,0.7131,0.466
追求,电动,宝马,0.8087,0.8047,0.7799
脑袋,别人,解决,0.7021,0.6877,0.6082
皱纹,牙,心血,0.7219,0.617,0.5342
治疗,放弃,”,0.8664,0.3116,0.1255
药,班,恭喜,0.5302,0.2839,0.278
普外科,医护人员,态度恶劣,0.941,0.9004,0.1939
老头,从小,上学,0.7782,0.7358,0.6947
上场,看得见,眼睛,0.7666,0.6959,0.6647
打破,条条框框,宣扬,0.8311,0.7648,0.7207
脑瘤,中枢神经,四面八方,0.9008,0.7554,0.2687
轮椅,扶起来,小姑娘,0.7783,0.699,0.5002
医大,老师,科,0.8416,0.482,0.3251
。。。,打,卡,0.7867,0.7693,0.634
创作,多年,过去,0.7993,0.7666,0.6913
早上,睡,一个,0.8002,0.6668,0.6291
百思不得其解,车祸,车道,0.7436,0.6686,0.6198
学习,用不完,还是,0.8969,0.2884,0.2477
书法,珂,陈,0.8856,0.6356,0.5753
撒欢儿,阳光,好,0.9214,0.8533,0.8028
三针,第一天,上海,0.854,0.4249,0.3013
医院,会议,车,0.905,0.1575,0.1057
流眼泪,？？？？,死,0.867,0.748,0.6284
实验室,临床,高架,0.8193,0.5095,0.1092
医学生,开会,连续,0.852,0.2783,0.2436
深呼吸,实心,紧张,0.8142,0.7937,0.7792
检查,对生,心潮起伏,0.7774,0.4087,0.3188
奔波,阳光明媚,于,0.7478,0.5973,0.3735
上线,企鹅,小,0.8475,0.8012,0.6173
白云,床,旧,0.8049,0.6776,0.5924
自律,真正,自由,0.8892,0.8217,0.8037
两节课,讲完,往常,0.8157,0.6757,0.5343
人流,平凡,中,0.7055,0.5727,0.5633
医院,爱护,两公里,0.7756,0.3692,0.335
交通安全,自行车,严重,0.7269,0.7061,0.4778
医院,毛病,志愿者,0.9099,0.7639,0.2553
医院,附属,大学,0.877,0.593,0.2552
德国队,难逃,小组,0.8088,0.5519,0.4266
一厢情愿,觉得,反过来,0.8488,0.8126,0.6774
出院,病友,开心,0.9323,0.8958,0.1776
医生,疼,不敢,0.8935,0.6537,0.1958
小妹妹,撕开,包装,0.8482,0.7392,0.6429
科室,实习,复旦,0.7773,0.5871,0.3462
王老师,体检,肚子,0.6211,0.614,0.352
竖琴,浓浓的,凯尔特,0.8173,0.7012,0.6088
发现自己,山岚,走走停停,0.8703,0.847,0.4096
左胳膊,烂,扎,0.8901,0.6566,0.4601
睡觉,精神,那么,0.7953,0.7415,0.5215
下班,。,啦,0.8966,0.3713,0.3187
吃,举手,想,0.7521,0.7483,0.6649
舌尖,美食,的,0.7128,0.6361,0.3254
粉丝团,厉害,演出,0.8298,0.7697,0.5761
眼泪,摇摇晃晃,一个家,0.7981,0.7762,0.7637
静电,电鱼,爱,0.8924,0.8718,0.7812
手术,麻药,疼,0.9359,0.9276,0.718
宿舍,。。。。,袋装,0.8038,0.3547,0.296
作业,北京四中,文情,0.8639,0.8084,0.3341
扶不起,自己,倒,0.8291,0.7653,0.5295
上海,下雪,的,0.7574,0.7294,0.4135
日本队,晋级,争光,0.8655,0.7414,0.5751
有趣,什么,我,0.8192,0.7523,0.7137
检查报告,正常,不正,0.8276,0.5906,0.2523
疼,怎么,这么,0.8524,0.5049,0.4971
打点滴,点滴,码字,0.9033,0.4666,0.2245
咳嗽,难受,真难,0.9249,0.8483,0.4945
放不下,清澈,个人,0.9109,0.8402,0.5319
好久不见,好久,，,0.9706,0.8277,0.3895
相爱,伟大,墙上,0.861,0.7923,0.7427
住院,第一天,第一,0.9632,0.1881,0.1753
手术,外公,一下,0.9083,0.2677,0.2527
医学院,学院,校友会,0.9133,0.8256,0.7095
注定,为什么,海鲜,0.7709,0.7212,0.5878
放假,好像,啊,0.9134,0.5987,0.5849
医院,实验室,大褂,0.7958,0.4744,0.2868
坚强,电脑游戏,酒吧,0.6435,0.6382,0.4759
举办,峰会,文化节,0.4047,0.3366,0.3303
输液,疼,不想,0.9389,0.6888,0.2075
