Keyword1,Keyword2,Keyword3,Weight1,Weight2,Weight3
没有,少,人,0.7967,0.6306,0.6179
归家,大姨,厨艺,0.7434,0.6493,0.5426
打磨,设计,现场,0.7512,0.7204,0.6181
四趟,兰考,被抛弃了,0.8858,0.7648,0.4741
火车,出来,排队,0.8828,0.6068,0.4713
珍惜,太短,每日,0.8007,0.7939,0.6735
火车,支付宝,教师,0.8546,0.4033,0.2819
转车,小时,累死,0.8896,0.78,0.5249
没赶,上车,飞起,0.9184,0.868,0.6361
早起,大早,犯浑,0.7923,0.787,0.7119
出发,哒,奶茶,0.7577,0.4079,0.2631
回去,啦,手,0.9561,0.4779,0.3071
出发,又,了,0.9437,0.44,0.434
春运,提前,不愧,0.9312,0.5623,0.3939
坐火车,一次,嘻嘻,0.9516,0.6112,0.2902
赶上,买票,再也,0.9122,0.9121,0.648
这段话,心酸,发,0.8442,0.7989,0.6338
再见,上海,下周,0.9473,0.7743,0.3174
虹桥,马拉松,现场,0.7505,0.573,0.4396
下车,错车,一瞬间,0.8596,0.8363,0.4337
火车站,虹桥,传教,0.8293,0.7564,0.453
去,昆山,累死,0.8318,0.8268,0.6597
难过,常态,自己,0.844,0.7989,0.7832
胸,你,玩,0.7881,0.6662,0.6507
上班,忍不住,发,0.8486,0.6526,0.541
再见,上海,个儿,0.9053,0.7558,0.4032
再见,呜呜,了,0.9309,0.4449,0.4337
次列车,晕高,简直,0.8931,0.6211,0.3969
哼哼,小姐,梦,0.8299,0.7564,0.6812
论文,盗号,一大堆,0.6999,0.5246,0.5032
火车,如厕,从容,0.8612,0.8015,0.4803
外滩,上海,海外,0.7574,0.7476,0.5439
裁缝,有气无力,样品,0.6956,0.6242,0.6153
旅行,第次,未完待续,0.8461,0.7913,0.6256
太多,了,人,0.4691,0.4039,0.3822
火车,早班,劳动节,0.9259,0.5925,0.288
匆匆,去,，,0.9105,0.8061,0.2815
腊八,一年,八时,0.7496,0.6948,0.5761
舒服,北京,环境,0.79,0.7168,0.6226
奥特曼,粉,涨,0.8525,0.7641,0.5672
一个男孩,偶遇,了,0.8022,0.7475,0.6074
返程,归,中秋节,0.89,0.4964,0.4596
早起,想死,微笑,0.8989,0.8952,0.8431
回家,最后,一餐,0.9303,0.4244,0.224
哈欠,麻木,下地,0.8141,0.7762,0.5995
支付宝,相信,手机,0.787,0.7625,0.7539
火车,火车站,虹桥,0.9353,0.9256,0.8412
生病,胸无大志,在,0.8589,0.49,0.0848
排队,难得,很,0.8912,0.2073,0.15
赶上,拜托,啊啊啊,0.8847,0.8152,0.4945
半价票,买到,火锅,0.6891,0.4454,0.2326
高铁,杭州,再次,0.8923,0.8174,0.8067
想去,理由,鸟巢,0.7685,0.4463,0.4454
坐上,顺利,哈哈,0.925,0.5613,0.397
泡茶,爸爸妈妈,以,0.8039,0.3783,0.1932
外裤,买到,意思,0.7407,0.6482,0.3703
回家,。,0.9782,0.2595,,
心凉,我心,形象,0.9245,0.8905,0.8083
密集,恐惧症,全,0.8657,0.7941,0.6095
晚点,走,无休止,0.9049,0.791,0.6671
虹桥,没有,半夜,0.9013,0.5797,0.4668
没什么,新年,老公公,0.8454,0.7907,0.7862
春运,火车站,酸酸的,0.8816,0.8347,0.3558
再见,上海,微笑,0.9479,0.795,0.3237
染色体,祈祷,染色,0.7533,0.6937,0.6727
赶,安检,很快,0.8493,0.7248,0.6903
春游,游去,春光,0.8821,0.7251,0.4023
金融市场,觉得,诱发,0.7295,0.6494,0.3167
回家,等待,好累,0.9043,0.6995,0.6314
出行,小姐姐,又,0.8626,0.5536,0.4166
抵达,上海,安全,0.8532,0.832,0.4449
小时,瓜子,买,0.7026,0.5565,0.4961
很久很久,东西,一旦,0.8349,0.6622,0.615
为了,迟到,杯,0.7467,0.7367,0.5829
现场,婚礼,能歌善舞,0.7478,0.7104,0.6609
检票口,急,真是,0.8462,0.5257,0.4405
提前结束,结束,终于,0.9326,0.7377,0.6202
断桥,残雪,西湖,0.7877,0.7171,0.6949
归家,路,美的,0.916,0.6464,0.4982
终于,到,了,0.8776,0.7835,0.5748
高铁,北京,吃,0.8907,0.5393,0.2997
矫情,张口,别人,0.8662,0.7545,0.7525
回家,可爱,带,0.9112,0.37,0.3207
高铁,取消,台风,0.9211,0.5372,0.2875
好头,开,。,0.8041,0.6882,0.472
火车,偶遇,智能手机,0.8809,0.7921,0.3708
赶车,匆匆,大兄,0.9256,0.8623,0.3294
那种,眼睛,依依不舍,0.8288,0.7957,0.5373
好久没,出门,没出,0.8222,0.7981,0.7343
出差,宁波,哥,0.8873,0.7582,0.431
余姚,来自,耶,0.8416,0.7622,0.7159
背单词,课,下次,0.7026,0.682,0.2385
买票,进去,笑哈哈,0.8366,0.5509,0.4389
止痛药,依赖性,真的,0.8823,0.6734,0.5474
铁票,滞留,携程,0.8813,0.8811,0.7923
瞒不过,是从,街,0.7853,0.4601,0.3919
小时,蚌埠,大,0.8283,0.8171,0.3135
出发,我们,了,0.9457,0.5422,0.4394
变好,收获,己任,0.8518,0.7864,0.4115
收看,开心,讲述,0.8005,0.6937,0.6857
夏天,感觉,的,0.8724,0.8367,0.3363
幸福,最好,只不过,0.8143,0.7879,0.7703
旅行,心心,贬义,0.724,0.6263,0.5535
人海,哈,，,0.9013,0.6447,0.4574
长处,相处,共事,0.7676,0.7508,0.6332
赌博,两日游,两日,0.6882,0.6763,0.6215
一天,天开,开始,0.8459,0.7707,0.6424
吃饭,功夫,见,0.9147,0.1581,0.0394
回来,困,好累,0.9573,0.7959,0.645
车票,售完,菜,0.8211,0.3644,0.1976
出发,车站,油腻,0.9013,0.7912,0.2883
报站,次,（）,0.889,0.8806,0.5098
异味,新车,竟然,0.8089,0.7044,0.6917
店,夫妻俩,工厂,0.7436,0.3867,0.352
什么,看不到,设置,0.7015,0.6786,0.5268
敏感,充分证明,五月,0.8018,0.7843,0.599
检票,一次,上火,0.9043,0.5689,0.2621
再也,分开,见面,0.8654,0.8484,0.7983
赶车,真的,伤,0.9376,0.3064,0.2612
南下,继续,微笑,0.9045,0.7327,0.4347
天一,清明,三座,0.8547,0.8493,0.3111
高铁,北京,要不然,0.7709,0.6069,0.6014
考考,看书,季,0.6861,0.6858,0.5898
回家,铁路职工,井井有条,0.8852,0.7749,0.3917
再见,好好,的,0.9321,0.5206,0.2584
春运,越来越,都,0.8841,0.5166,0.4516
远行,第一次,衮衮,0.8026,0.6978,0.5595
洗头,本人,疑问,0.8391,0.7492,0.6251
旅程,重庆,喜欢,0.9032,0.7934,0.4378
舒心,感觉,鲜花,0.8754,0.8559,0.7111
趕,鐵,未眠,0.8109,0.7017,0.526
冲,来,开心,0.7257,0.6873,0.6536
学法语,啊啊啊,唱,0.8049,0.7586,0.5889
回家,纠结,外套,0.8529,0.58,0.4047
虹桥,遇到,根本,0.8179,0.6952,0.3901
晚餐,吃,随便,0.8649,0.6979,0.6089
火车,吐,最近,0.9469,0.5521,0.3426
回家,偷回,喜欢,0.9166,0.7661,0.3617
甄,发来,密码,0.7382,0.7183,0.5706
千千结,一个,事,0.814,0.7461,0.404
高铁,苏州,舒服,0.8986,0.6676,0.4657
晚点,第一次,美滋滋,0.9116,0.6822,0.4405
总能,号,线,0.643,0.5693,0.4842
用心,老电影,剪辑,0.799,0.7741,0.5835
走,都,魔,0.833,0.5031,0.3328
好喝,再见,排队,0.4813,0.2698,0.1728
高铁,开封,小哥,0.8657,0.7462,0.3996
再来,舍不得,回,0.8885,0.7486,0.648
回家,车站,裙子,0.8966,0.8069,0.2729
赶回,正好,眼镜,0.804,0.628,0.3573
轻松,天全,睡觉,0.8517,0.8393,0.8357
人山人海,归心似箭,人海,0.9482,0.897,0.8341
沪,闷热,国,0.6966,0.5909,0.5411
火车,车上,东西,0.9184,0.8686,0.4157
哈欠,死,困,0.8561,0.6276,0.5678
哪里,知道,往,0.812,0.7822,0.4976
一天,沿路,勋章,0.772,0.6503,0.4974
高铁,邻座,一直,0.8854,0.719,0.5287
去,激动,心脏,0.7471,0.6492,0.4242
汉口,羽绒服,了,0.7035,0.6351,0.4967
晚安,我心,没什么,0.8778,0.8501,0.8352
愿者,志愿者,真的,0.6846,0.6604,0.538
幸福,电话,小时,0.8131,0.6202,0.5444
这辈子,讨厌,送,0.8113,0.7651,0.6093
出差,一周,，,0.9663,0.3755,0.2714
风景,江南,落花,0.7393,0.7334,0.7291
启程,老妈,周四,0.8365,0.5214,0.5115
正太,情人节,灵药,0.823,0.7594,0.7357
外滩,回程,可爱,0.6039,0.5206,0.4057
迟到,强迫症,嘻嘻,0.7679,0.6259,0.6192
上班,定位,温暖,0.8234,0.6611,0.5242
铁道部,整改,全心全意,0.7724,0.715,0.6403
一次,从此,最后,0.7983,0.6889,0.5931
出差,一次,春节,0.9155,0.6606,0.5335
拥挤,地铁,依旧,0.8742,0.861,0.4445
不顺,迹象,衰神,0.813,0.7624,0.7584
了然,打招呼,句法,0.5496,0.5376,0.3736
妄求,心安,则,0.8096,0.7922,0.4078
车票,冰凉,宾馆,0.8046,0.352,0.3336
回去,上海站,不长一智,0.8782,0.8746,0.406
出差,旅游,开心,0.7378,0.5489,0.5453
虹桥,不让,周五,0.8895,0.5995,0.4424
之行,一直,结束,0.8949,0.5993,0.5984
高铁,济南,这么,0.8777,0.8234,0.3962
第一,情人,第一次,0.8084,0.6751,0.6445
高铁,杭州,西九龙,0.9087,0.8401,0.6723
来者,所有人,先生,0.8262,0.6755,0.62
高铁,济南,阳光明媚,0.8667,0.8193,0.3881
上海站,然后,老师,0.7797,0.4628,0.4553
留有余地,豁达,其实,0.8439,0.7991,0.7241
高铁,乘,当地,0.962,0.8639,0.3068
旅行,一次,简简单单,0.8273,0.6653,0.5642
列车,踏上,兵哥哥,0.8506,0.7778,0.4148
接到,枚,帅哥,0.8985,0.53,0.4782
工作,外滩,台风,0.648,0.6298,0.4826
接到,三点钟,面试,0.737,0.7342,0.7092
这本,封面,弱点,0.786,0.7617,0.6624
回家,请假,药,0.8593,0.4845,0.2829
检票,地铁,傻乎乎,0.8869,0.7351,0.3766
高铁,错过,差点,0.9199,0.7864,0.6152
双份,点整,去,0.7506,0.7268,0.5272
哈哈,省钱,糖,0.794,0.7341,0.722
小摊,臭豆腐,回去,0.7212,0.538,0.4708
车厢,哈欠,比较严重,0.8784,0.4672,0.3103
火车,票,突然,0.9207,0.8518,0.3366
地铁,点,如林,0.8205,0.4661,0.4378
出发,杭州,思密达,0.9162,0.8776,0.4673
火车,踩点,总是,0.8967,0.6255,0.3881
偷笑,肥,来,0.8939,0.7998,0.4539
终于,同志,仙女,0.8139,0.6117,0.5921
过年,方向,唯一,0.7966,0.7103,0.6857
小伙,南京,可以,0.7266,0.6813,0.6094
春运,出差,最后,0.9444,0.9274,0.4028
平凡,世界,的,0.9221,0.7333,0.4582
忧虑,计划,事前,0.7362,0.6017,0.5622
受不了,人头,状态,0.8759,0.8217,0.6605
家里,刚去,那么,0.6341,0.4822,0.4728
小店,再见,时尚,0.7984,0.4617,0.3973
不长,兄弟,二年,0.7617,0.7369,0.5993
拜拜,一天,崩溃,0.767,0.738,0.7254
告别,从东向西,冰激淋,0.7605,0.6427,0.4135
下棋,吃饭,饭时,0.5409,0.4727,0.461
回,傷,村,0.7264,0.3157,0.1876
未来,一起,路,0.8034,0.7811,0.4582
酒肆,吃,行程,0.6293,0.4104,0.2627
赶上,再一,真是,0.8847,0.6711,0.396
寒假,正式,开始,0.8591,0.6111,0.563
清明,无休,亦,0.8355,0.8337,0.3686
车站,妈妈,教育,0.6923,0.4977,0.4036
再见,没能,滤镜,0.915,0.6077,0.3542
火车,再有,宿舍,0.9138,0.7922,0.2141
进城,激动,，,0.9421,0.5916,0.2944
唱出来,造诣,演技,0.8366,0.7633,0.7346
乘车,车体,很,0.8896,0.6239,0.3651
学妹,学弟,哈哈哈哈,0.8827,0.8769,0.47
养老,老年人,参观,0.6845,0.632,0.0943
梦想成真,想成,你,0.9517,0.811,0.7356
捧腹大笑,拍照,得出,0.7802,0.7315,0.3808
乌合之众,智力,内心,0.7516,0.7236,0.7197
回,了,心,0.7404,0.5397,0.4387
出差,工作,真爱,0.7874,0.4675,0.3756
上海,一次,自己,0.7689,0.6774,0.4477
一无所有,坚持,下去,0.8906,0.813,0.4318
自作自受,自信,自己,0.9129,0.8811,0.818
司机,二三十块,确实,0.7026,0.6915,0.5749
出差,上海,三天,0.8669,0.7529,0.5596
做好事,接班人,共产主义,0.8557,0.8279,0.6578
远近,宜人,往来,0.761,0.7544,0.6514
原味,讨厌,以前,0.7894,0.7261,0.6618
一个多,小时,买点,0.7185,0.6371,0.5729
火车站,排队,一定,0.8272,0.3631,0.355
改签,已经,环节,0.7008,0.5896,0.5556
再见,送给,写真,0.8832,0.6593,0.4027
再见面,加油,活动,0.8895,0.6496,0.2993
出奇,人,多,0.8196,0.6026,0.5941
火车,人满为患,大面积,0.8956,0.804,0.2668
小二,。。。,去,0.5446,0.4272,0.2866
孤独,终将,爱,0.8555,0.8454,0.7456
实在,穿,适合,0.7612,0.7345,0.6847
出发,小时,睡,0.9186,0.821,0.3913
点评,星星,半,0.5808,0.5653,0.5343
减肥,吃不饱,难道,0.8467,0.6878,0.6837
说走就走,去,西安,0.9219,0.8218,0.8132
回家,第一站,满满,0.858,0.7245,0.5417
饭店,老店,哈哈哈,0.7225,0.6368,0.265
回家,啦,婚礼,0.8663,0.4825,0.4184
杭州,终于,第九天,0.8366,0.8151,0.5816
路上,迎来送往,想要,0.7887,0.7292,0.5897
溜,了,。,0.6972,0.5918,0.4034
生病,回家,女朋友,0.7764,0.485,0.3009
回老家,高铁,新鲜,0.8972,0.8759,0.3182
高铁,大站,果然,0.9324,0.8593,0.3416
身份证,忘带,晕死,0.7308,0.6131,0.6024
出差,临时,很,0.9405,0.6436,0.3205
影票,电影,我,0.7673,0.5723,0.5388
缓缓,陌上,归,0.8431,0.8325,0.5981
今天,灰色,我,0.8543,0.8515,0.7261
错过,车,大爷,0.8299,0.8206,0.6701
名模,得意,第一件,0.7863,0.7195,0.7157
动车组,复兴号,乡下人,0.8968,0.8809,0.5117
上海,好,还是,0.7552,0.6642,0.4909
烧烤,吃,微笑,0.8944,0.4303,0.1368
买票,为什么,了,0.8948,0.3626,0.3502
杭州,去,狼狈,0.8393,0.7701,0.6614
学生票,赶出,最后,0.882,0.7462,0.3847
春运,扫墓,这么,0.9027,0.5994,0.3681
出差,遇见,仙女下凡,0.864,0.7726,0.5535
不好,感情,哼,0.8175,0.8072,0.7462
哈欠,凌晨,五点,0.8776,0.8438,0.7417
启程,上车,简单,0.925,0.8657,0.3469
吃,老板,排好,0.4347,0.4299,0.2993
回家,出发,了,0.9667,0.9381,0.4243
柠檬茶,好喝,还是,0.9012,0.8885,0.4782
国庆,快乐,哈哈哈,0.841,0.7253,0.676
火车,长假,难过,0.8981,0.7252,0.361
考完试,拍戏,难过,0.7307,0.7222,0.6391
出差,考察,过节,0.8242,0.6264,0.5668
火车,虹桥,一万个,0.8978,0.8411,0.378
新闻,文汇报,汇报,0.7783,0.7476,0.6662
回去,憧憬,的,0.9332,0.3928,0.25
寒假,一不小心,时代,0.864,0.7651,0.653
再见,终于,千军万马,0.8735,0.873,0.6917
检票,驾驶,一样,0.9046,0.6032,0.2562
努力,勤劳,迈进,0.8354,0.7464,0.7098
爸妈,爱,事情,0.7314,0.6933,0.5902
睡不着,娘,婚礼,0.8527,0.6992,0.6895
悲伤,累,啦,0.865,0.8253,0.6846
火车,请假,没想到,0.8541,0.5499,0.5129
衣服,买,空闲,0.8198,0.6117,0.5167
次列车,开往,本次,0.9599,0.9033,0.5295
票,上海,比较忙,0.8435,0.7856,0.6492
恩爱,侦探,高调,0.8338,0.8181,0.7063
礼貌,懂,人,0.8712,0.6719,0.5157
白血病,体内,母体,0.8721,0.7489,0.3386
回去,第一次,过完,0.8814,0.6636,0.5062
高铁,困,赶制,0.9061,0.7652,0.5117
制服,兵哥哥,先去,0.8119,0.6049,0.2345
真实,未来,一文不值,0.8194,0.8074,0.7935
车上,折腾,不如,0.8979,0.6676,0.411
再见,走,猫猫,0.9271,0.8057,0.3314
北京,终于,沙尘暴,0.7383,0.7144,0.6178
排队,啊,的,0.9174,0.1272,0.0523
赶不上,艹,都,0.9628,0.4606,0.4581
出差,心烦,的,0.9314,0.5745,0.2317
回家,过年,咯,0.9507,0.6475,0.3121
回家,终于,了,0.9385,0.8444,0.4292
体检,政审,说不出,0.7927,0.4685,0.2022
来,啦,嘻嘻,0.7796,0.5672,0.4542
广告,无处不在,允,0.8316,0.7775,0.5541
回家,过年,嘻嘻,0.9521,0.6304,0.3215
车上,一会儿,长三角,0.7904,0.7329,0.6481
回家,南宁,德天瀑布,0.7731,0.7103,0.5092
院里,病态,哗啦啦,0.8607,0.8177,0.3191
健康,猝死,学长,0.7658,0.7637,0.4349
学期,难能可贵,饲养场,0.6251,0.5471,0.5338
春游,没出息,行前,0.7945,0.6172,0.5478
一个,啦,剩,0.7452,0.6633,0.5909
上海,到,俺,0.8337,0.7664,0.4331
血,好看,的,0.8976,0.1849,0.0399
好开心,《,车站,0.7385,0.5076,0.4585
地铁,上海,乡巴佬,0.7818,0.769,0.6316
外国人,阿谀,呵呵,0.8384,0.8375,0.8315
胸闷,失眠,伤心,0.9332,0.8329,0.5996
粉色,听歌,晚点,0.8087,0.7953,0.2669
去,吃饱,北京,0.8411,0.5999,0.5508
吴江,回,干净,0.7691,0.6597,0.436
逃票,运力,一年,0.8956,0.8014,0.3683
火车,火车站,虹桥,0.9261,0.9012,0.853
终于,到,憧憬,0.8529,0.6961,0.4694
安检,的哥,小姐姐,0.8303,0.4874,0.4309
白茫茫,简单,出门,0.7932,0.7362,0.6221
素未谋面,爱人,嘿,0.8264,0.7971,0.7671
远方,第一次,一次,0.8102,0.7385,0.7369
苏州,回,顺利,0.7201,0.624,0.5314
虹桥,早来,一早,0.9279,0.8268,0.7096
抬头,兔子,看见,0.8744,0.8375,0.7243
开车,来,蛋糕,0.7693,0.6693,0.5187
火车站,虹桥,一日游,0.9359,0.8276,0.7299
非常适合,处女座,早餐,0.8481,0.8202,0.7859
回家,着,礼物,0.8523,0.6258,0.4484
吃,早饭,美女,0.7025,0.6664,0.4791
再见,上海,，,0.9542,0.7914,0.2636
牛油果,哟,来,0.8682,0.7761,0.4161
车站,一票,笨笨,0.7922,0.738,0.3936
上海,约,。。。,0.7055,0.6778,0.5523
上海,第三次,来,0.7753,0.6762,0.6298
候车室,等到,不然,0.8852,0.7006,0.3309
没什么,晚安,来得及,0.8556,0.8514,0.5036
追,是,場,0.6732,0.4881,0.3438
院,煎熬,念念不忘,0.7595,0.6632,0.2084
未眠,煎熬,虹桥,0.6879,0.6791,0.6133
一路上,路上,景,0.9313,0.8706,0.464
回家,车站,空空,0.931,0.8218,0.5078
妹妹,无论如何,文,0.7466,0.7115,0.4505
冒牌,跟着,出门,0.7874,0.7693,0.7309
一站,乌镇,下,0.9113,0.6001,0.4463
带来,柚子,荣幸,0.7883,0.7436,0.7397
一车,杭州,女生,0.867,0.8171,0.3944
再见,上海,，,0.9592,0.7976,0.2715
坐车,小时,随随便便,0.8607,0.742,0.6396
犯傻,别说,一次,0.7964,0.7447,0.6456
逃离,上海,大,0.8661,0.862,0.4218
性感,按摩,在线,0.7161,0.6726,0.542
高铁,虹桥,铁站,0.9344,0.9023,0.8275
复兴号,恭喜,再,0.7818,0.6305,0.5568
出发,发去,累死,0.8532,0.692,0.6806
小姐姐,一起,下次,0.8584,0.7913,0.5742
旅行,背包,一次,0.8436,0.7046,0.6732
老师,没事,出门,0.8588,0.2353,0.1883
晚安,我心,没什么,0.8657,0.85,0.8314
买票,忙忙,急急,0.9157,0.7161,0.5204
做生意,豆浆,永和,0.6588,0.608,0.4201
上海,告辞,，,0.8385,0.7459,0.4789
留人,小时,一堆,0.763,0.7199,0.6168
虹桥,站,几百年,0.8976,0.7706,0.3084
累死,送走,阿姨,0.6982,0.5898,0.3391
滴滴,司机,当好,0.8112,0.7853,0.6486
下雨,节日,属于,0.8457,0.7812,0.673
一切,艰难,对待,0.7744,0.6745,0.5857
面包,凄惨,桃李,0.8046,0.7977,0.7733
虹桥,蹭,下脚,0.8626,0.7744,0.4304
环岛,岛上,跑步,0.7907,0.658,0.5888
额头,适合,怎么,0.8078,0.7405,0.7068
杭州,这俩,口红,0.809,0.6352,0.4805
赖床,几分,快,0.7756,0.6226,0.4857
虹桥,车站,薯条,0.8829,0.8471,0.1594
好吃,一盒,买,0.7707,0.7463,0.6052
心灵手巧,小,出门,0.865,0.6961,0.5786
坐火车,伸过来,排队,0.84,0.3863,0.372
你,以为,怎么,0.7302,0.7264,0.7179
旅行,水杯,一个,0.8061,0.751,0.7324
春运,？,支配,0.8702,0.4664,0.3726
滤镜,原图,之间,0.8063,0.7905,0.4425
不好,整个,个人,0.7619,0.6133,0.5425
住,虹桥,走路,0.5343,0.4445,0.3977
电影院,临走前,个人,0.7436,0.2554,0.2085
火锅,吃,带薪,0.9127,0.4267,-0.0192
容易,心态,崩,0.8431,0.8413,0.6638
说出,好意思,出口,0.7654,0.635,0.3125
回家,再,挡不住,0.8647,0.4898,0.4478
富贵,眉毛,男性,0.7657,0.7427,0.63
旅途愉快,快挤,挤眼,0.9413,0.8686,0.7221
懂事,怎么样,大不了,0.8343,0.7371,0.71
路痴,导游,时间,0.7298,0.6655,0.575
香水,姐姐,出手,0.7903,0.7634,0.6975
上班,伤心,地标,0.8541,0.5108,0.4653
泉水,烧水,茶,0.7414,0.7217,0.5212
一等,座,划算,0.836,0.7016,0.5881
出差,好伴侣,，,0.8008,0.601,0.4224
航班,上海,山竹,0.8958,0.7704,0.2577
出差,合肥,抓狂,0.9373,0.7374,0.4127
去,南京,肯定,0.7792,0.7618,0.5166
克利夫兰,总体,利夫,0.9257,0.7262,0.6857
晚安,我心,没什么,0.8705,0.8502,0.8273
去一趟,高铁,好几倍,0.8696,0.8584,0.4953
高铁,星巴克,一个,0.7779,0.6304,0.3532
深沉,微笑,难过,0.867,0.8506,0.8482
回头,一路,绝不,0.8111,0.7628,0.7581
逆行,为了,不怕,0.8441,0.7338,0.7256
入手,一双,设计师,0.7259,0.7234,0.537
上课,志同道合,海上,0.7987,0.7219,0.5201
再见,回头,我爱你,0.8652,0.7555,0.5468
堵车,路上,幸好,0.8943,0.8422,0.4052
博爱,三句话,度,0.7838,0.781,0.6171
天赋,可爱,憧憬,0.8372,0.7908,0.7816
啥时候,队,悲,0.6006,0.4493,0.3529
女朋友,晗,你们,0.8611,0.7676,0.5913
出发,哈哈,，,0.9504,0.4128,0.3085
旅客,失而复得,吸取教训,0.7172,0.5136,0.3368
赶车,一早,有,0.9406,0.7214,0.2147
碰上,差劲,眼白,0.7055,0.6642,0.5049
出发,加油,，,0.9288,0.5985,0.3374
壁纸,手机,高清,0.8653,0.7479,0.7121
来,法海,了,0.7514,0.628,0.5401
回家,困,心心,0.91,0.7414,0.3583
上海,小时,何去何从,0.724,0.7168,0.713
满,回,九张,0.7352,0.7289,0.5374
晚点,方向,浙江,0.9204,0.7454,0.4701
去,又,悲,0.8667,0.4884,0.4037
好困,哪儿,谁,0.8362,0.7569,0.6298
春运,算不算,了,0.9181,0.41,0.4042
第二次,完美,错过,0.8244,0.8069,0.7715
火车,火车站,一天,0.9316,0.9128,0.2908
启程,回家,一起,0.9438,0.9196,0.4797
加班,三万多,徒弟,0.6827,0.5885,0.5191
车里,里头,耳朵,0.869,0.5498,0.4215
选择权,自己,知道,0.8273,0.7848,0.7453
怎么办,丰富,培养,0.7534,0.7045,0.544
坐火车,公交车,。。。,0.9546,0.7406,0.2504
天,后,年,0.6924,0.5982,0.4929
晚安,我心,没什么,0.8684,0.8529,0.8327
头破血流,血流,老爹,0.9152,0.8683,0.3026
远走高飞,远走,走高,0.9233,0.8871,0.5816
坐,小时,西安,0.798,0.7671,0.7617
何处,离人,合成,0.7695,0.7425,0.4612
噼里啪啦,啪啦,舔,0.8596,0.7829,0.7146
家,啦,热爆炸,0.7211,0.5286,0.454
出差,第一次,眼睛,0.9126,0.6361,0.2431
闪现,第三次,困,0.6947,0.6866,0.5731
上海,一天,其实,0.7129,0.6715,0.5926
想念,坐在,这个,0.703,0.6595,0.5187
捕捉,白衣,长,0.865,0.8108,0.5851
矿泉水,元,拜拜,0.9237,0.5755,0.4294
出发,没什么,聚餐,0.7427,0.4881,0.4841
何方,大海,我,0.804,0.7713,0.753
春晚,领导,想死,0.8104,0.6617,0.6012
回忆,给,只有,0.7722,0.6569,0.6554
春运,地铁,想不开,0.8815,0.6893,0.4957
吃了饭,吃到,无可比拟,0.7777,0.4982,0.22
退票费,高铁,喷雾,0.888,0.874,0.3342
真的,鸟儿,早上,0.8328,0.7699,0.7441
车,一早,美美,0.8248,0.7215,0.4343
武汉,勤,影响力,0.7531,0.6884,0.467
神奇,偷笑,娃,0.827,0.7982,0.74
发现自己,馋嘴,纠结,0.8098,0.7979,0.7669
帅,一口,不过,0.7741,0.7431,0.5558
发车,在座,吃,0.8555,0.495,0.2782
袜子,价位,买,0.8007,0.5869,0.5326
月明星稀,猎户座,拍,0.8231,0.8035,0.4785
店,好久不见,好吃,0.6595,0.553,0.4715
虹桥,换乘,头皮,0.8702,0.8412,0.2862
坐车,还要,一脸,0.7934,0.7053,0.4683
回家,上车,鼓掌,0.9534,0.9222,0.2827
行李架,打算,用力,0.7799,0.6451,0.5477
出差,每次,她,0.89,0.684,0.3758
火车,拜拜,虹桥,0.9398,0.867,0.8469
出发,佛山,熊猫眼,0.9021,0.7463,0.4156
坐下,头痛,卫生间,0.6776,0.4627,0.4283
转发,截图,不让,0.7472,0.7066,0.5213
别离,匆匆,又,0.9621,0.9032,0.4263
天天开心,歌唱,表妹,0.8181,0.7878,0.7014
安检,防辐射,条,0.7234,0.5202,0.3822
地铁,真是,点,0.8199,0.4953,0.4519
火车,谢谢,口罩,0.8507,0.5855,0.3578
眼前,心,脸,0.8396,0.6658,0.6127
地铁,感受,人流量,0.7343,0.6833,0.676
光明,就是,往前,0.8244,0.8008,0.6574
火车,春运,火车站,0.9236,0.9194,0.9104
火车,车上,小姐姐,0.9316,0.8829,0.3067
食堂,难受,在,0.8494,0.3254,0.2246
半夜,合适,堵,0.7073,0.7021,0.6059
南京,跑,好几,0.7513,0.5892,0.5059
很美,回来,治愈,0.726,0.6752,0.5621
匆匆,来,又,0.8906,0.6646,0.4099
虹桥,回到,嘉兴,0.8643,0.8608,0.7445
人山人海,人海,国庆,0.9002,0.8286,0.6676
舍不得,迪士尼,幼儿园,0.7409,0.5938,0.5519
店,吃,回来,0.8297,0.236,0.1513
回家,停运,折不断,0.9046,0.8777,0.585
高铁,宾馆,两个,0.6346,0.6212,0.269
行程,我会,一次,0.8204,0.7377,0.6873
再见,杭州,两日游,0.8869,0.8318,0.8234
旅途,福西,西西,0.9166,0.6735,0.4864
来,仅仅只是,过,0.6608,0.6512,0.4624
方向,走错,笑,0.8111,0.7715,0.6653
上海,再,会,0.8511,0.5533,0.3547
下雨,纱布,不幸,0.7902,0.7757,0.7189
忙碌,挖,鼻,0.7448,0.5821,0.4597
真好,今天天气,天气,0.8408,0.8086,0.7021
上海,了,掰,0.7964,0.5965,0.4943
煎,餐具,造型,0.6898,0.6425,0.5169
火车,错过,深恶痛绝,0.9374,0.7577,0.4771
加油,微笑,做出,0.8379,0.7998,0.5656
回来,真累,真他妈,0.7162,0.6201,0.5953
春运,火车,火车站,0.9265,0.9213,0.8968
走,上来,早上,0.7841,0.6157,0.576
火车,坐,几百年,0.9201,0.7873,0.3097
走,感谢,越来越,0.7435,0.6184,0.506
火车,虹桥,博览会,0.9083,0.8343,0.2961
高铁,出门,真不,0.8676,0.8016,0.3549
